cost,runtime
662,0.2999091148376465
358,0.3084390163421631
660,0.2682816982269287
964,0.2306959629058838
658,0.26032042503356934
358,0.22823429107666016
660,0.30396151542663574
1262,0.3732733726501465
1259,0.29758405685424805
362,0.3313455581665039
657,0.34526801109313965
660,0.3292703628540039
1264,0.319305419921875
360,0.2244243621826172
1564,0.3006892204284668
659,0.30640220642089844
1264,0.35884928703308105
959,0.33319997787475586
1869,0.3442039489746094
361,0.3380904197692871
658,0.3155670166015625
660,0.17907500267028809
660,0.28829526901245117
663,0.3938474655151367
1264,0.3344120979309082
962,0.2655797004699707
660,0.3403134346008301
964,0.23336124420166016
1262,0.39545345306396484
960,0.29327869415283203
1260,0.2406775951385498
1262,0.35297632217407227
658,0.3068258762359619
1263,0.28506898880004883
1265,0.36063456535339355
660,0.34371399879455566
960,0.3179500102996826
360,0.27535581588745117
662,0.29233551025390625
962,0.37148356437683105
962,0.3222033977508545
1266,0.33600473403930664
1260,0.3179454803466797
960,0.3512380123138428
662,0.34876108169555664
958,0.2820730209350586
358,0.3163268566131592
658,0.31317734718322754
960,0.2926933765411377
1262,0.2708241939544678
962,0.3276963233947754
658,0.36420440673828125
2162,0.3698711395263672
360,0.26773691177368164
958,0.29630160331726074
1264,0.35452938079833984
58,0.26734018325805664
1860,0.3368215560913086
360,0.3171813488006592
658,0.30031824111938477
360,0.26801586151123047
660,0.37665343284606934
1262,0.24013233184814453
970,0.332033634185791
358,0.2593350410461426
360,0.3612186908721924
664,0.3931150436401367
1565,0.33426713943481445
1264,0.31250548362731934
1266,0.23969101905822754
1258,0.26630282402038574
1262,0.32316160202026367
964,0.2853848934173584
662,0.379727840423584
58,0.30304765701293945
1258,0.3717935085296631
660,0.34557271003723145
1266,0.387357234954834
659,0.25549960136413574
960,0.2891426086425781
961,0.29723453521728516
660,0.3277862071990967
662,0.27652907371520996
663,0.3642740249633789
360,0.31013011932373047
964,0.36368465423583984
2165,0.32886528968811035
1564,0.3471567630767822
960,0.36124348640441895
1562,0.3507707118988037
660,0.3022582530975342
660,0.25006794929504395
1260,0.26166391372680664
958,0.30429863929748535
358,0.26690196990966797
1862,0.2980201244354248
58,0.364182710647583
1566,0.34752750396728516
664,0.3120100498199463
664,0.3332996368408203
1264,0.3072364330291748
660,0.2665078639984131
1260,0.3231668472290039
1568,0.3570377826690674
964,0.2813100814819336
960,0.33014726638793945
663,0.3122427463531494
958,0.30707621574401855
961,0.26713013648986816
664,0.36487364768981934
1571,0.30083227157592773
660,0.3132021427154541
964,0.3187744617462158
960,0.2760782241821289
1264,0.3146684169769287
360,0.2672276496887207
1264,0.3196845054626465
2166,0.36589527130126953
1259,0.26616454124450684
2160,0.3256227970123291
363,0.30246686935424805
358,0.35260820388793945
358,0.28272509574890137
962,0.3434169292449951
1262,0.38002967834472656
962,0.26503562927246094
963,0.3087434768676758
958,0.3577737808227539
960,0.29405975341796875
2468,0.31549954414367676
664,0.32494282722473145
1860,0.29894471168518066
1571,0.3418545722961426
962,0.30878424644470215
1568,0.30583882331848145
1565,0.28469204902648926
660,0.37995147705078125
360,0.2877058982849121
1560,0.2792038917541504
1260,0.3476083278656006
358,0.273662805557251
962,0.3440065383911133
662,0.3156278133392334
962,0.34324097633361816
360,0.27767252922058105
1560,0.3323657512664795
656,0.2748889923095703
960,0.23065996170043945
1566,0.39716434478759766
358,0.28951454162597656
1864,0.33809828758239746
