cost,runtime
22,0.003091096878051758
22,0.003984689712524414
22,0.003326416015625
322,0.0030934810638427734
322,0.0029900074005126953
22,0.0026693344116210938
22,0.0021028518676757812
322,0.003001689910888672
322,0.0029981136322021484
322,0.003089427947998047
22,0.0030798912048339844
322,0.004001140594482422
22,0.0020935535430908203
322,0.00209808349609375
322,0.0020711421966552734
322,0.003009796142578125
22,0.0029985904693603516
22,0.003991365432739258
322,0.003009319305419922
22,0.0020880699157714844
322,0.0025022029876708984
22,0.0020482540130615234
22,0.003329753875732422
22,0.0020952224731445312
22,0.0019621849060058594
322,0.0032012462615966797
22,0.00299835205078125
322,0.0031011104583740234
22,0.0030999183654785156
22,0.003021240234375
322,0.0020875930786132812
322,0.002095937728881836
22,0.0019991397857666016
322,0.0035011768341064453
322,0.0019981861114501953
22,0.0032427310943603516
22,0.003017902374267578
22,0.002095460891723633
22,0.0020928382873535156
322,0.003021240234375
322,0.0029630661010742188
322,0.0025093555450439453
22,0.0020673274993896484
22,0.0029964447021484375
322,0.0020856857299804688
22,0.00299835205078125
322,0.0029993057250976562
22,0.0020754337310791016
322,0.0020873546600341797
322,0.001997709274291992
322,0.0020961761474609375
322,0.003507852554321289
322,0.0031180381774902344
22,0.0030181407928466797
22,0.0029997825622558594
322,0.0029516220092773438
322,0.003119230270385742
22,0.001928567886352539
322,0.0026328563690185547
22,0.0030934810638427734
22,0.002098560333251953
322,0.002095460891723633
22,0.0029706954956054688
22,0.0030274391174316406
322,0.001821756362915039
22,0.0030837059020996094
322,0.0034859180450439453
22,0.0019545555114746094
322,0.001986980438232422
22,0.003500223159790039
322,0.0020623207092285156
322,0.0025908946990966797
22,0.002019166946411133
322,0.002108335494995117
322,0.0030181407928466797
22,0.0031828880310058594
22,0.003114461898803711
22,0.002743959426879883
322,0.0030012130737304688
22,0.0031042098999023438
322,0.0025141239166259766
322,0.002002239227294922
22,0.0020835399627685547
22,0.0030434131622314453
322,0.002043485641479492
22,0.0033621788024902344
22,0.002086162567138672
322,0.002840757369995117
322,0.003087759017944336
322,0.002951383590698242
322,0.0031130313873291016
22,0.003008604049682617
22,0.0031104087829589844
22,0.0019936561584472656
322,0.0021376609802246094
22,0.0020961761474609375
22,0.0020580291748046875
322,0.0028917789459228516
322,0.0034818649291992188
22,0.0025234222412109375
22,0.0020906925201416016
22,0.003086566925048828
322,0.002969026565551758
22,0.0031003952026367188
322,0.003100872039794922
322,0.0020821094512939453
322,0.011064767837524414
322,0.003010988235473633
322,0.002084493637084961
322,0.0029418468475341797
22,0.0031032562255859375
22,0.003089427947998047
22,0.00299835205078125
322,0.003337860107421875
322,0.0032651424407958984
322,0.002080678939819336
322,0.0021314620971679688
22,0.003086090087890625
322,0.0033266544342041016
22,0.003079652786254883
22,0.002085447311401367
322,0.002084970474243164
22,0.0028357505798339844
322,0.002099275588989258
22,0.003009319305419922
322,0.0030281543731689453
322,0.002546548843383789
322,0.0019979476928710938
322,0.002643108367919922
22,0.003103494644165039
22,0.002984762191772461
322,0.0020966529846191406
22,0.0020864009857177734
322,0.001962423324584961
22,0.003097057342529297
322,0.0031096935272216797
22,0.002098560333251953
322,0.002531290054321289
322,0.0020818710327148438
22,0.0020728111267089844
322,0.0020880699157714844
322,0.003246307373046875
322,0.0030298233032226562
22,0.0033681392669677734
22,0.0020911693572998047
22,0.002975940704345703
322,0.003461122512817383
322,0.0019965171813964844
22,0.0029981136322021484
322,0.003036022186279297
22,0.003108978271484375
22,0.0030989646911621094
22,0.0019588470458984375
322,0.0029976367950439453
22,0.0029976367950439453
22,0.0030624866485595703
22,0.0031576156616210938
322,0.002076864242553711
22,0.0029914379119873047
22,0.0031082630157470703
22,0.0032265186309814453
22,0.0020384788513183594
22,0.0028295516967773438
22,0.003034830093383789
322,0.002093791961669922
322,0.001993894577026367
322,0.0020186901092529297
322,0.0020990371704101562
322,0.0019154548645019531
22,0.0031135082244873047
22,0.003087759017944336
22,0.0030853748321533203
322,0.0028297901153564453
22,0.0034897327423095703
22,0.002834796905517578
322,0.0021064281463623047
22,0.003242015838623047
22,0.0031108856201171875
22,0.003098011016845703
22,0.0020935535430908203
322,0.003016948699951172
322,0.002048015594482422
322,0.002090930938720703
22,0.0020508766174316406
322,0.002680063247680664
322,0.003014802932739258
22,0.003084897994995117
322,0.003118276596069336
322,0.0023627281188964844
322,0.002033710479736328
322,0.0020744800567626953
322,0.002106189727783203
22,0.002985239028930664
22,0.0019969940185546875
22,0.002105712890625
322,0.004029750823974609
22,0.0020580291748046875
22,0.002998828887939453
322,0.0029997825622558594
322,0.0026121139526367188
22,0.0032181739807128906
22,0.0033915042877197266
22,0.0020079612731933594
322,0.002085447311401367
322,0.003105640411376953
322,0.0030989646911621094
322,0.003337383270263672
22,0.0034911632537841797
322,0.003278970718383789
322,0.0030400753021240234
22,0.0032472610473632812
322,0.00344085693359375
322,0.0032243728637695312
322,0.002999544143676758
22,0.003101348876953125
322,0.0024530887603759766
322,0.0030183792114257812
22,0.003152132034301758
322,0.0031740665435791016
22,0.0020723342895507812
322,0.0020101070404052734
22,0.0031015872955322266
322,0.003367185592651367
322,0.0026848316192626953
22,0.0020296573638916016
322,0.0030341148376464844
322,0.0032367706298828125
322,0.002531766891479492
322,0.0033016204833984375
22,0.0029914379119873047
22,0.0030786991119384766
322,0.0030241012573242188
322,0.0028045177459716797
22,0.0030715465545654297
22,0.0030257701873779297
322,0.0026116371154785156
22,0.0020093917846679688
22,0.0033178329467773438
22,0.0030295848846435547
22,0.0027532577514648438
322,0.0030236244201660156
22,0.002597808837890625
322,0.0030002593994140625
322,0.002857685089111328
22,0.003156900405883789
22,0.0030221939086914062
322,0.0030388832092285156
22,0.0032930374145507812
322,0.003607511520385742
22,0.0021190643310546875
322,0.002106904983520508
322,0.0020971298217773438
22,0.0030260086059570312
322,0.0024399757385253906
322,0.0021123886108398438
22,0.0032262802124023438
322,0.0030176639556884766
322,0.0031044483184814453
22,0.003303050994873047
22,0.0031011104583740234
22,0.0020949840545654297
22,0.002059459686279297
22,0.0020825862884521484
22,0.0020914077758789062
22,0.0020952224731445312
22,0.0020902156829833984
322,0.002091646194458008
322,0.002622365951538086
322,0.002086162567138672
22,0.002792835235595703
22,0.00337982177734375
22,0.003007650375366211
322,0.002606630325317383
22,0.001997232437133789
322,0.003098011016845703
322,0.0019834041595458984
322,0.0020973682403564453
322,0.0022835731506347656
22,0.0020983219146728516
22,0.0030989646911621094
22,0.003050088882446289
22,0.0036127567291259766
322,0.0019192695617675781
322,0.002026796340942383
22,0.0020322799682617188
322,0.003999948501586914
322,0.002032756805419922
322,0.003041505813598633
22,0.0030236244201660156
22,0.0030243396759033203
22,0.003612518310546875
22,0.0020067691802978516
22,0.0028815269470214844
22,0.003002643585205078
322,0.002564668655395508
322,0.002022266387939453
322,0.003024578094482422
22,0.0037641525268554688
322,0.001997232437133789
322,0.0030972957611083984
322,0.0030007362365722656
322,0.002085447311401367
22,0.0021004676818847656
322,0.0029990673065185547
22,0.002999544143676758
22,0.0030972957611083984
22,0.003111600875854492
322,0.003073453903198242
22,0.002935647964477539
322,0.002103567123413086
322,0.0028297901153564453
22,0.0031054019927978516
22,0.0034193992614746094
22,0.0030303001403808594
322,0.0024433135986328125
22,0.003239154815673828
322,0.0032587051391601562
322,0.003237485885620117
322,0.0020265579223632812
22,0.0029981136322021484
22,0.002099752426147461
22,0.0030863285064697266
322,0.003091573715209961
322,0.003153085708618164
322,0.0023736953735351562
22,0.002078533172607422
22,0.003167867660522461
22,0.002809762954711914
22,0.003145933151245117
322,0.0030035972595214844
22,0.0020971298217773438
322,0.0020978450775146484
22,0.002084016799926758
322,0.0020961761474609375
22,0.003216981887817383
322,0.013358354568481445
322,0.002039194107055664
22,0.0020418167114257812
322,0.0029973983764648438
22,0.002919435501098633
322,0.0027005672454833984
22,0.00209808349609375
22,0.004103660583496094
322,0.002106189727783203
322,0.0020856857299804688
22,0.002050161361694336
22,0.0029709339141845703
322,0.002095460891723633
22,0.0020253658294677734
322,0.003325223922729492
322,0.0021135807037353516
22,0.0020911693572998047
22,0.0019555091857910156
22,0.003008127212524414
22,0.0020012855529785156
22,0.0033109188079833984
22,0.0021131038665771484
22,0.00304412841796875
322,0.003087282180786133
22,0.001993417739868164
22,0.0033063888549804688
322,0.0028524398803710938
22,0.0020973682403564453
22,0.0031061172485351562
322,0.002992868423461914
22,0.0020072460174560547
322,0.002753734588623047
22,0.0031936168670654297
22,0.0038292407989501953
22,0.003301382064819336
322,0.0031135082244873047
22,0.0029633045196533203
22,0.002043008804321289
22,0.0020868778228759766
322,0.0020394325256347656
322,0.002992868423461914
322,0.0030956268310546875
22,0.0024902820587158203
322,0.002088308334350586
22,0.002998828887939453
322,0.002093076705932617
322,0.002042531967163086
322,0.0027408599853515625
322,0.0030312538146972656
322,0.0030868053436279297
322,0.001996755599975586
322,0.0021588802337646484
22,0.002987384796142578
22,0.00208282470703125
22,0.0020568370819091797
322,0.0029680728912353516
22,0.0034456253051757812
22,0.0031516551971435547
22,0.003561258316040039
322,0.002851724624633789
22,0.0029985904693603516
322,0.0029993057250976562
322,0.0034906864166259766
22,0.0027201175689697266
322,0.002089977264404297
322,0.003146648406982422
322,0.002405405044555664
22,0.002103567123413086
22,0.0029985904693603516
22,0.003619670867919922
322,0.0020689964294433594
322,0.0035457611083984375
322,0.0027756690979003906
22,0.003100156784057617
322,0.0030095577239990234
22,0.003095388412475586
322,0.003038167953491211
22,0.0029993057250976562
22,0.0024538040161132812
322,0.0019335746765136719
22,0.002104520797729492
322,0.0040035247802734375
322,0.0020704269409179688
22,0.002094268798828125
22,0.0032057762145996094
22,0.003075838088989258
22,0.0026483535766601562
322,0.0025954246520996094
22,0.002998828887939453
322,0.002798318862915039
22,0.0021011829376220703
322,0.0031168460845947266
22,0.0034949779510498047
322,0.003008127212524414
322,0.0033202171325683594
22,0.0029909610748291016
322,0.0030956268310546875
22,0.003103017807006836
322,0.0021066665649414062
22,0.0030057430267333984
22,0.0020666122436523438
322,0.0028612613677978516
22,0.0030324459075927734
22,0.0033082962036132812
22,0.00240325927734375
22,0.003035306930541992
22,0.0030303001403808594
322,0.002979278564453125
22,0.0030090808868408203
322,0.0030956268310546875
22,0.0030150413513183594
22,0.002611875534057617
322,0.002083301544189453
22,0.0020945072174072266
22,0.0020918846130371094
322,0.0020933151245117188
22,0.0020935535430908203
22,0.002536773681640625
322,0.003108501434326172
322,0.0031282901763916016
322,0.0030739307403564453
22,0.002086162567138672
322,0.0025076866149902344
22,0.002110719680786133
22,0.0030431747436523438
22,0.0035715103149414062
22,0.0026922225952148438
22,0.0035643577575683594
322,0.0019423961639404297
22,0.0031175613403320312
22,0.003113985061645508
22,0.003026723861694336
322,0.0033617019653320312
322,0.001989126205444336
322,0.0020635128021240234
322,0.003094196319580078
322,0.0031163692474365234
322,0.002049684524536133
322,0.0029993057250976562
22,0.003182649612426758
322,0.001985788345336914
22,0.003448963165283203
22,0.002421855926513672
22,0.003027200698852539
322,0.002980947494506836
322,0.0021071434020996094
22,0.003094196319580078
322,0.0027282238006591797
22,0.003134489059448242
322,0.0030956268310546875
322,0.003242969512939453
322,0.003381013870239258
322,0.0021266937255859375
22,0.0031092166900634766
322,0.0029387474060058594
22,0.0020837783813476562
322,0.002009868621826172
322,0.0020580291748046875
22,0.0030214786529541016
322,0.0020945072174072266
22,0.002083301544189453
22,0.002895355224609375
322,0.0021135807037353516
22,0.0029981136322021484
22,0.003095865249633789
322,0.0020537376403808594
22,0.0030984878540039062
322,0.002990245819091797
22,0.002815723419189453
322,0.0030565261840820312
322,0.0030837059020996094
22,0.0026443004608154297
22,0.0034286975860595703
322,0.002991914749145508
22,0.0031044483184814453
22,0.0036020278930664062
322,0.003107309341430664
322,0.00299072265625
22,0.003101825714111328
322,0.0020847320556640625
22,0.003083944320678711
322,0.003099679946899414
322,0.002425670623779297
322,0.0030918121337890625
22,0.003092527389526367
322,0.003093242645263672
22,0.002089262008666992
22,0.0020575523376464844
22,0.0029969215393066406
322,0.0030939579010009766
322,0.003087759017944336
22,0.0020830631256103516
322,0.002028226852416992
22,0.0031168460845947266
322,0.003112316131591797
322,0.002092599868774414
322,0.0029888153076171875
