cost,runtime
46,0.0009999275207519531
56,0.0009999275207519531
92,0.0009999275207519531
48,0.0009980201721191406
386,0.0009999275207519531
67,0.001001596450805664
50,0.0009984970092773438
83,0.0010001659393310547
48,0.0009989738464355469
52,0.0009996891021728516
46,0.0009999275207519531
62,0.0009996891021728516
74,0.0009992122650146484
51,0.000997304916381836
372,0.0010001659393310547
66,0.0010013580322265625
87,0.0009984970092773438
94,0.002000093460083008
76,0.0009989738464355469
437,0.0020020008087158203
54,0.0009996891021728516
50,0.0009996891021728516
55,0.0010001659393310547
50,0.0009999275207519531
46,0.0009987354278564453
424,0.0009946823120117188
46,0.0010027885437011719
54,0.0009999275207519531
53,0.0010008811950683594
74,0.0010018348693847656
46,0.000997304916381836
50,0.0010004043579101562
64,0.0009996891021728516
54,0.0009999275207519531
56,0.0010006427764892578
62,0.0010018348693847656
54,0.0010006427764892578
87,0.0009982585906982422
57,0.00099945068359375
87,0.0009970664978027344
406,0.0009987354278564453
50,0.0009992122650146484
48,0.0009992122650146484
51,0.0010004043579101562
49,0.0009992122650146484
52,0.0009982585906982422
44,0.00099945068359375
50,0.0009999275207519531
50,0.0010004043579101562
50,0.0009996891021728516
52,0.0010006427764892578
54,0.0010001659393310547
68,0.0009992122650146484
62,0.0009996891021728516
49,0.0009996891021728516
66,0.0010006427764892578
65,0.0009996891021728516
56,0.0010035037994384766
47,0.0010001659393310547
51,0.0010001659393310547
50,0.0009999275207519531
125,0.0010004043579101562
358,0.0009996891021728516
58,0.0010001659393310547
83,0.0009999275207519531
162,0.0019998550415039062
81,0.0010023117065429688
80,0.0009992122650146484
156,0.0019974708557128906
53,0.000997304916381836
44,0.0010006427764892578
72,0.0009992122650146484
47,0.0
66,0.00099945068359375
70,0.0009999275207519531
63,0.0009996891021728516
48,0.001001596450805664
62,0.0010006427764892578
47,0.0010004043579101562
58,0.0010001659393310547
51,0.0010001659393310547
42,0.0009999275207519531
50,0.0010004043579101562
70,0.0009996891021728516
67,0.0010018348693847656
64,0.0010008811950683594
64,0.0009999275207519531
73,0.0010004043579101562
59,0.0010001659393310547
47,0.0009996891021728516
54,0.0010001659393310547
54,0.0009982585906982422
52,0.0010008811950683594
61,0.0009992122650146484
69,0.0009989738464355469
48,0.0009996891021728516
53,0.0009984970092773438
61,0.00099945068359375
84,0.000995635986328125
55,0.0009999275207519531
371,0.00099945068359375
359,0.0010006427764892578
62,0.0010004043579101562
48,0.0009989738464355469
54,0.0009992122650146484
47,0.0009989738464355469
46,0.0009996891021728516
59,0.0009980201721191406
374,0.0009989738464355469
55,0.0009992122650146484
93,0.0010006427764892578
78,0.0009992122650146484
112,0.0009996891021728516
79,0.0009989738464355469
48,0.0010006427764892578
52,0.0009984970092773438
80,0.0009996891021728516
86,0.0010004043579101562
98,0.0010023117065429688
44,0.00099945068359375
92,0.0009984970092773438
46,0.00099945068359375
77,0.0009999275207519531
66,0.0009999275207519531
86,0.0010004043579101562
80,0.0009996891021728516
48,0.000993490219116211
60,0.0
103,0.0010004043579101562
156,0.001999378204345703
46,0.0010004043579101562
54,0.0009996891021728516
82,0.0010004043579101562
99,0.0009980201721191406
51,0.0009965896606445312
61,0.0009980201721191406
66,0.0010006427764892578
50,0.00099945068359375
134,0.0010001659393310547
71,0.0009999275207519531
98,0.0009996891021728516
47,0.0010001659393310547
46,0.0009999275207519531
150,0.0010025501251220703
76,0.0009992122650146484
71,0.0010001659393310547
54,0.001001596450805664
46,0.0009992122650146484
56,0.0010001659393310547
74,0.0009992122650146484
69,0.0010042190551757812
58,0.0010013580322265625
46,0.0009992122650146484
62,0.0010020732879638672
62,0.0010004043579101562
52,0.0010008811950683594
58,0.0010013580322265625
94,0.0010006427764892578
88,0.0010001659393310547
50,0.0009999275207519531
59,0.0009999275207519531
80,0.0009996891021728516
80,0.000995635986328125
49,0.0009980201721191406
72,0.0010008811950683594
50,0.0
137,0.0010001659393310547
49,0.0010001659393310547
52,0.0010001659393310547
48,0.0009992122650146484
76,0.000995635986328125
68,0.0019965171813964844
57,0.0009999275207519531
83,0.0009989738464355469
53,0.0009999275207519531
74,0.0010006427764892578
55,0.00099945068359375
52,0.0009958744049072266
91,0.0009989738464355469
122,0.0009996891021728516
52,0.0010006427764892578
56,0.0010001659393310547
88,0.0009999275207519531
56,0.0009996891021728516
51,0.0010030269622802734
90,0.0009982585906982422
64,0.0009999275207519531
378,0.0009999275207519531
54,0.0009999275207519531
54,0.0010018348693847656
144,0.0019974708557128906
61,0.00099945068359375
142,0.000997304916381836
70,0.0010006427764892578
58,0.0009999275207519531
121,0.0019998550415039062
351,0.000997781753540039
50,0.0009999275207519531
472,0.0019996166229248047
52,0.0009996891021728516
52,0.0
76,0.0009992122650146484
47,0.0009999275207519531
160,0.0010001659393310547
120,0.0010001659393310547
62,0.001001119613647461
53,0.0009996891021728516
392,0.001995086669921875
45,0.0009996891021728516
66,0.0010001659393310547
362,0.0010006427764892578
78,0.003000020980834961
53,0.0
