cost,runtime
676,0.26025962829589844
976,0.26502156257629395
682,0.26100897789001465
372,0.2601137161254883
676,0.2609875202178955
674,0.2651684284210205
978,0.22812581062316895
674,0.261279821395874
674,0.3045341968536377
374,0.26006364822387695
372,0.2242274284362793
974,0.26016950607299805
684,0.3180267810821533
674,0.27150511741638184
680,0.26648449897766113
976,0.2649991512298584
976,0.21500134468078613
972,0.26799964904785156
676,0.26650118827819824
972,0.2680785655975342
371,0.21799755096435547
674,0.26308679580688477
678,0.26729559898376465
672,0.26700711250305176
376,0.2599985599517822
369,0.21239519119262695
371,0.21599912643432617
674,0.26307249069213867
373,0.21509313583374023
676,0.26927638053894043
676,0.26439881324768066
677,0.2589991092681885
678,0.3034999370574951
74,0.21724581718444824
677,0.26010704040527344
975,0.26612401008605957
674,0.3179960250854492
676,0.263014554977417
977,0.30239391326904297
978,0.2683279514312744
372,0.21911144256591797
676,0.30770444869995117
672,0.30419445037841797
676,0.3080265522003174
674,0.2591664791107178
678,0.2623250484466553
676,0.2574598789215088
674,0.2643113136291504
672,0.25899600982666016
674,0.2590923309326172
976,0.26399755477905273
676,0.2681081295013428
682,0.26285862922668457
674,0.266524076461792
674,0.26400232315063477
78,0.26016974449157715
974,0.2593533992767334
674,0.2680034637451172
376,0.2681252956390381
678,0.2654144763946533
376,0.26307129859924316
674,0.3159153461456299
678,0.2631509304046631
675,0.2603733539581299
674,0.2610938549041748
678,0.26813840866088867
674,0.30955004692077637
676,0.2657499313354492
680,0.31392884254455566
376,0.2669804096221924
674,0.2670764923095703
376,0.2672858238220215
676,0.2637944221496582
680,0.2732117176055908
371,0.22073745727539062
372,0.2202160358428955
676,0.27576398849487305
984,0.31600284576416016
976,0.23299884796142578
672,0.2790710926055908
678,0.2683098316192627
673,0.22378039360046387
679,0.4407188892364502
674,0.39911675453186035
74,0.33931684494018555
676,0.3714027404785156
676,0.4132659435272217
369,0.3400115966796875
976,0.37027597427368164
674,0.3472709655761719
676,0.31047487258911133
677,0.36225342750549316
976,0.33400797843933105
674,0.3423647880554199
1273,0.23198771476745605
374,0.23995709419250488
376,0.26970791816711426
976,0.23979568481445312
674,0.2840464115142822
371,0.2333681583404541
674,0.34145045280456543
676,0.2814211845397949
676,0.28160905838012695
1576,0.2343597412109375
982,0.2680971622467041
674,0.22906112670898438
676,0.2720932960510254
676,0.2658236026763916
678,0.27108311653137207
1275,0.2627866268157959
976,0.2656862735748291
74,0.22631382942199707
1275,0.21712851524353027
671,0.2709970474243164
672,0.22518157958984375
978,0.27895236015319824
674,0.22605347633361816
376,0.3117494583129883
674,0.26993894577026367
978,0.26447200775146484
678,0.3052337169647217
675,0.31708621978759766
976,0.26799821853637695
1576,0.23299956321716309
678,0.2686436176300049
976,0.23163962364196777
678,0.2730095386505127
676,0.296994686126709
975,0.27018094062805176
674,0.3196885585784912
674,0.279010534286499
676,0.27501535415649414
376,0.3132030963897705
676,0.29007792472839355
974,0.26441144943237305
74,0.2674405574798584
677,0.2701680660247803
74,0.22808337211608887
976,0.30899834632873535
374,0.22948288917541504
972,0.2670114040374756
674,0.30912041664123535
976,0.2664628028869629
676,0.2719604969024658
1276,0.22909307479858398
679,0.3169565200805664
674,0.2639503479003906
675,0.26508188247680664
678,0.3091752529144287
676,0.26921916007995605
678,0.309035062789917
677,0.2661900520324707
372,0.26813411712646484
74,0.26154184341430664
674,0.2170548439025879
976,0.26801252365112305
676,0.26534509658813477
676,0.2842843532562256
672,0.22492027282714844
376,0.3056662082672119
984,0.2693302631378174
680,0.26496100425720215
675,0.30408549308776855
372,0.22200775146484375
974,0.26627540588378906
980,0.2669997215270996
676,0.26132965087890625
674,0.2672557830810547
980,0.30599260330200195
976,0.302201509475708
974,0.2633333206176758
978,0.25846123695373535
978,0.25934720039367676
974,0.26330137252807617
980,0.27121734619140625
1276,0.23090744018554688
974,0.22492003440856934
674,0.2710721492767334
975,0.2654428482055664
677,0.26646852493286133
1273,0.2117328643798828
677,0.31700968742370605
677,0.3000922203063965
674,0.26236987113952637
680,0.22534799575805664
676,0.3074500560760498
676,0.2649385929107666
674,0.2690095901489258
374,0.2645237445831299
676,0.26198792457580566
978,0.27497172355651855
676,0.2629885673522949
980,0.26506662368774414
674,0.30555176734924316
676,0.26137447357177734
976,0.2662065029144287
980,0.30411434173583984
74,0.26399731636047363
676,0.22004318237304688
678,0.2679920196533203
1282,0.3090190887451172
